%time,field.clock
207865000000,207865000000
207866000000,207866000000
207867000000,207867000000
207868000000,207868000000
207869000000,207869000000
207870000000,207870000000
207871000000,207871000000
207872000000,207872000000
207873000000,207873000000
207874000000,207874000000
207875000000,207875000000
207876000000,207876000000
207877000000,207877000000
207878000000,207878000000
207879000000,207879000000
207880000000,207880000000
207881000000,207881000000
207882000000,207882000000
207883000000,207883000000
207884000000,207884000000
207885000000,207885000000
207886000000,207886000000
207887000000,207887000000
207888000000,207888000000
207889000000,207889000000
207890000000,207890000000
207891000000,207891000000
207892000000,207892000000
207893000000,207893000000
207894000000,207894000000
207895000000,207895000000
207896000000,207896000000
207897000000,207897000000
207898000000,207898000000
207899000000,207899000000
207900000000,207900000000
207900000000,207901000000
207902000000,207902000000
207903000000,207903000000
207904000000,207904000000
207905000000,207905000000
207906000000,207906000000
207907000000,207907000000
207908000000,207908000000
207908000000,207909000000
207910000000,207910000000
207911000000,207911000000
207912000000,207912000000
207913000000,207913000000
207914000000,207914000000
207915000000,207915000000
207916000000,207916000000
207917000000,207917000000
207918000000,207918000000
207919000000,207919000000
207920000000,207920000000
207921000000,207921000000
207922000000,207922000000
207923000000,207923000000
207924000000,207924000000
207925000000,207925000000
207926000000,207926000000
207927000000,207927000000
207928000000,207928000000
207929000000,207929000000
207930000000,207930000000
207931000000,207931000000
207932000000,207932000000
207933000000,207933000000
207934000000,207934000000
207935000000,207935000000
207936000000,207936000000
207937000000,207937000000
207938000000,207938000000
207939000000,207939000000
207940000000,207940000000
207941000000,207941000000
207942000000,207942000000
207943000000,207943000000
207944000000,207944000000
207945000000,207945000000
207946000000,207946000000
207947000000,207947000000
207948000000,207948000000
207949000000,207949000000
207950000000,207950000000
207951000000,207951000000
207952000000,207952000000
207953000000,207953000000
207954000000,207954000000
207955000000,207955000000
207956000000,207956000000
207957000000,207957000000
207958000000,207958000000
207959000000,207959000000
207960000000,207960000000
207961000000,207961000000
207962000000,207962000000
207963000000,207963000000
207964000000,207964000000
207965000000,207965000000
207966000000,207966000000
207966000000,207967000000
207968000000,207968000000
207969000000,207969000000
207970000000,207970000000
207971000000,207971000000
207971000000,207972000000
207973000000,207973000000
207974000000,207974000000
207975000000,207975000000
207976000000,207976000000
207977000000,207977000000
207978000000,207978000000
207979000000,207979000000
207980000000,207980000000
207981000000,207981000000
207982000000,207982000000
207983000000,207983000000
207984000000,207984000000
207985000000,207985000000
207985000000,207986000000
207987000000,207987000000
207988000000,207988000000
207989000000,207989000000
207990000000,207990000000
207991000000,207991000000
207992000000,207992000000
207993000000,207993000000
207994000000,207994000000
207995000000,207995000000
207996000000,207996000000
207997000000,207997000000
207998000000,207998000000
207999000000,207999000000
208000000000,208000000000
208000000000,208001000000
208002000000,208002000000
208003000000,208003000000
208004000000,208004000000
208005000000,208005000000
208006000000,208006000000
208007000000,208007000000
208008000000,208008000000
208009000000,208009000000
208010000000,208010000000
208011000000,208011000000
208012000000,208012000000
208013000000,208013000000
208014000000,208014000000
208015000000,208015000000
208016000000,208016000000
208016000000,208017000000
208018000000,208018000000
208019000000,208019000000
208020000000,208020000000
208021000000,208021000000
208022000000,208022000000
208023000000,208023000000
208024000000,208024000000
208025000000,208025000000
208026000000,208026000000
208027000000,208027000000
208028000000,208028000000
208029000000,208029000000
208030000000,208030000000
208031000000,208031000000
208032000000,208032000000
208033000000,208033000000
208034000000,208034000000
208035000000,208035000000
208036000000,208036000000
208037000000,208037000000
208038000000,208038000000
208039000000,208039000000
208040000000,208040000000
208041000000,208041000000
208042000000,208042000000
208043000000,208043000000
208044000000,208044000000
208045000000,208045000000
208046000000,208046000000
208047000000,208047000000
208048000000,208048000000
208049000000,208049000000
208050000000,208050000000
208051000000,208051000000
208052000000,208052000000
208053000000,208053000000
208054000000,208054000000
208055000000,208055000000
208056000000,208056000000
208057000000,208057000000
208058000000,208058000000
208059000000,208059000000
208060000000,208060000000
208060000000,208061000000
208062000000,208062000000
208063000000,208063000000
208064000000,208064000000
208065000000,208065000000
208066000000,208066000000
208067000000,208067000000
208068000000,208068000000
208069000000,208069000000
208070000000,208070000000
208071000000,208071000000
208072000000,208072000000
208073000000,208073000000
208074000000,208074000000
208075000000,208075000000
208076000000,208076000000
208077000000,208077000000
208078000000,208078000000
208079000000,208079000000
208080000000,208080000000
208081000000,208081000000
208082000000,208082000000
208083000000,208083000000
208084000000,208084000000
208085000000,208085000000
208086000000,208086000000
208087000000,208087000000
208088000000,208088000000
208089000000,208089000000
208090000000,208090000000
208091000000,208091000000
208092000000,208092000000
208092000000,208093000000
208094000000,208094000000
208095000000,208095000000
208096000000,208096000000
208097000000,208097000000
208098000000,208098000000
208099000000,208099000000
208100000000,208100000000
208101000000,208101000000
208102000000,208102000000
208103000000,208103000000
208104000000,208104000000
208105000000,208105000000
208106000000,208106000000
208107000000,208107000000
208108000000,208108000000
208108000000,208109000000
208110000000,208110000000
208111000000,208111000000
208112000000,208112000000
208113000000,208113000000
208114000000,208114000000
208115000000,208115000000
208116000000,208116000000
208117000000,208117000000
208118000000,208118000000
208119000000,208119000000
208120000000,208120000000
208121000000,208121000000
208122000000,208122000000
208123000000,208123000000
208124000000,208124000000
208125000000,208125000000
208126000000,208126000000
208127000000,208127000000
208128000000,208128000000
208129000000,208129000000
208130000000,208130000000
208131000000,208131000000
208132000000,208132000000
208132000000,208133000000
208134000000,208134000000
208135000000,208135000000
208136000000,208136000000
208137000000,208137000000
208138000000,208138000000
208139000000,208139000000
208140000000,208140000000
208141000000,208141000000
208142000000,208142000000
208143000000,208143000000
208144000000,208144000000
208145000000,208145000000
208146000000,208146000000
208147000000,208147000000
208148000000,208148000000
208149000000,208149000000
208150000000,208150000000
208151000000,208151000000
208152000000,208152000000
208153000000,208153000000
208154000000,208154000000
208155000000,208155000000
208156000000,208156000000
208156000000,208157000000
208158000000,208158000000
208159000000,208159000000
208160000000,208160000000
208161000000,208161000000
208162000000,208162000000
208163000000,208163000000
208164000000,208164000000
208165000000,208165000000
208166000000,208166000000
208167000000,208167000000
208168000000,208168000000
208169000000,208169000000
208170000000,208170000000
208171000000,208171000000
208172000000,208172000000
208173000000,208173000000
208174000000,208174000000
208175000000,208175000000
208176000000,208176000000
208176000000,208177000000
208178000000,208178000000
208179000000,208179000000
208180000000,208180000000
208181000000,208181000000
208182000000,208182000000
208183000000,208183000000
208184000000,208184000000
208185000000,208185000000
208186000000,208186000000
208187000000,208187000000
208188000000,208188000000
208189000000,208189000000
208190000000,208190000000
208191000000,208191000000
208192000000,208192000000
208193000000,208193000000
208194000000,208194000000
208195000000,208195000000
208196000000,208196000000
208197000000,208197000000
208198000000,208198000000
208199000000,208199000000
208200000000,208200000000
208201000000,208201000000
208202000000,208202000000
208203000000,208203000000
208204000000,208204000000
208205000000,208205000000
208206000000,208206000000
208207000000,208207000000
208208000000,208208000000
208209000000,208209000000
208210000000,208210000000
208211000000,208211000000
208212000000,208212000000
208213000000,208213000000
208214000000,208214000000
208215000000,208215000000
208216000000,208216000000
208217000000,208217000000
208218000000,208218000000
208219000000,208219000000
208220000000,208220000000
208221000000,208221000000
208222000000,208222000000
208223000000,208223000000
208224000000,208224000000
208225000000,208225000000
208226000000,208226000000
208227000000,208227000000
208228000000,208228000000
208229000000,208229000000
208230000000,208230000000
208231000000,208231000000
208232000000,208232000000
208233000000,208233000000
208234000000,208234000000
208235000000,208235000000
208236000000,208236000000
208236000000,208237000000
208238000000,208238000000
208239000000,208239000000
208240000000,208240000000
208241000000,208241000000
208242000000,208242000000
208243000000,208243000000
208244000000,208244000000
208244000000,208245000000
208246000000,208246000000
208247000000,208247000000
208248000000,208248000000
208249000000,208249000000
208250000000,208250000000
208251000000,208251000000
208252000000,208252000000
208253000000,208253000000
208254000000,208254000000
208255000000,208255000000
208256000000,208256000000
208257000000,208257000000
208258000000,208258000000
208259000000,208259000000
208260000000,208260000000
208261000000,208261000000
208262000000,208262000000
208263000000,208263000000
208264000000,208264000000
208265000000,208265000000
208266000000,208266000000
208267000000,208267000000
208268000000,208268000000
208269000000,208269000000
208270000000,208270000000
208271000000,208271000000
208272000000,208272000000
208272000000,208273000000
208274000000,208274000000
208275000000,208275000000
208276000000,208276000000
208277000000,208277000000
208278000000,208278000000
208279000000,208279000000
208280000000,208280000000
208281000000,208281000000
208282000000,208282000000
208283000000,208283000000
208284000000,208284000000
208285000000,208285000000
208286000000,208286000000
208287000000,208287000000
208288000000,208288000000
208289000000,208289000000
208290000000,208290000000
208291000000,208291000000
208292000000,208292000000
208293000000,208293000000
208294000000,208294000000
208295000000,208295000000
208296000000,208296000000
208297000000,208297000000
208298000000,208298000000
208299000000,208299000000
208300000000,208300000000
208301000000,208301000000
208302000000,208302000000
208303000000,208303000000
208304000000,208304000000
208305000000,208305000000
208306000000,208306000000
208307000000,208307000000
208308000000,208308000000
208309000000,208309000000
208310000000,208310000000
208311000000,208311000000
208312000000,208312000000
208313000000,208313000000
208314000000,208314000000
208315000000,208315000000
208316000000,208316000000
208317000000,208317000000
208318000000,208318000000
208319000000,208319000000
208320000000,208320000000
208321000000,208321000000
208322000000,208322000000
208323000000,208323000000
208324000000,208324000000
208325000000,208325000000
208326000000,208326000000
208326000000,208327000000
208328000000,208328000000
208329000000,208329000000
208330000000,208330000000
208331000000,208331000000
208332000000,208332000000
208333000000,208333000000
208334000000,208334000000
208335000000,208335000000
208336000000,208336000000
208337000000,208337000000
208338000000,208338000000
208339000000,208339000000
208340000000,208340000000
208341000000,208341000000
208342000000,208342000000
208343000000,208343000000
208344000000,208344000000
208345000000,208345000000
208346000000,208346000000
208347000000,208347000000
208348000000,208348000000
208349000000,208349000000
208350000000,208350000000
208351000000,208351000000
208352000000,208352000000
208353000000,208353000000
208354000000,208354000000
208355000000,208355000000
208356000000,208356000000
208357000000,208357000000
208358000000,208358000000
208359000000,208359000000
208360000000,208360000000
208361000000,208361000000
208362000000,208362000000
208363000000,208363000000
208364000000,208364000000
208365000000,208365000000
208366000000,208366000000
208367000000,208367000000
208368000000,208368000000
208369000000,208369000000
208370000000,208370000000
208371000000,208371000000
208372000000,208372000000
208373000000,208373000000
208374000000,208374000000
208375000000,208375000000
208376000000,208376000000
208377000000,208377000000
208378000000,208378000000
208379000000,208379000000
208380000000,208380000000
208381000000,208381000000
208382000000,208382000000
208383000000,208383000000
208383000000,208384000000
208385000000,208385000000
208386000000,208386000000
208387000000,208387000000
208388000000,208388000000
208389000000,208389000000
208390000000,208390000000
208391000000,208391000000
208392000000,208392000000
208393000000,208393000000
208394000000,208394000000
208395000000,208395000000
208396000000,208396000000
208397000000,208397000000
208398000000,208398000000
208399000000,208399000000
208400000000,208400000000
208401000000,208401000000
208402000000,208402000000
208403000000,208403000000
208404000000,208404000000
208405000000,208405000000
208406000000,208406000000
208407000000,208407000000
208408000000,208408000000
208409000000,208409000000
208410000000,208410000000
208411000000,208411000000
208412000000,208412000000
208413000000,208413000000
208414000000,208414000000
208415000000,208415000000
208416000000,208416000000
208417000000,208417000000
208418000000,208418000000
208419000000,208419000000
208420000000,208420000000
208421000000,208421000000
208422000000,208422000000
208423000000,208423000000
208424000000,208424000000
208425000000,208425000000
208426000000,208426000000
208427000000,208427000000
208428000000,208428000000
208429000000,208429000000
208430000000,208430000000
208431000000,208431000000
208432000000,208432000000
208433000000,208433000000
208434000000,208434000000
208435000000,208435000000
208436000000,208436000000
208436000000,208437000000
208438000000,208438000000
208439000000,208439000000
208440000000,208440000000
208441000000,208441000000
208442000000,208442000000
208443000000,208443000000
208444000000,208444000000
208445000000,208445000000
208446000000,208446000000
208447000000,208447000000
208448000000,208448000000
208449000000,208449000000
208450000000,208450000000
208451000000,208451000000
208452000000,208452000000
208453000000,208453000000
208454000000,208454000000
208455000000,208455000000
208456000000,208456000000
208457000000,208457000000
208458000000,208458000000
208459000000,208459000000
208460000000,208460000000
208461000000,208461000000
208462000000,208462000000
208463000000,208463000000
208464000000,208464000000
208465000000,208465000000
208466000000,208466000000
208467000000,208467000000
208468000000,208468000000
208469000000,208469000000
208470000000,208470000000
208471000000,208471000000
208472000000,208472000000
208473000000,208473000000
208474000000,208474000000
208475000000,208475000000
208476000000,208476000000
208477000000,208477000000
208478000000,208478000000
208479000000,208479000000
208480000000,208480000000
208481000000,208481000000
208482000000,208482000000
208483000000,208483000000
208484000000,208484000000
208485000000,208485000000
208486000000,208486000000
208487000000,208487000000
208488000000,208488000000
208488000000,208489000000
208490000000,208490000000
208491000000,208491000000
208492000000,208492000000
208493000000,208493000000
208494000000,208494000000
208495000000,208495000000
208496000000,208496000000
208497000000,208497000000
208498000000,208498000000
208499000000,208499000000
208500000000,208500000000
208501000000,208501000000
208502000000,208502000000
208503000000,208503000000
208504000000,208504000000
208505000000,208505000000
208506000000,208506000000
208507000000,208507000000
208508000000,208508000000
208508000000,208509000000
208510000000,208510000000
208511000000,208511000000
208512000000,208512000000
208512000000,208513000000
208514000000,208514000000
208515000000,208515000000
208516000000,208516000000
208517000000,208517000000
208518000000,208518000000
208519000000,208519000000
208520000000,208520000000
208521000000,208521000000
208522000000,208522000000
208523000000,208523000000
208524000000,208524000000
208525000000,208525000000
208526000000,208526000000
208527000000,208527000000
208528000000,208528000000
208529000000,208529000000
208530000000,208530000000
208531000000,208531000000
208532000000,208532000000
208533000000,208533000000
208534000000,208534000000
208535000000,208535000000
208536000000,208536000000
208537000000,208537000000
208538000000,208538000000
208539000000,208539000000
208540000000,208540000000
208541000000,208541000000
208542000000,208542000000
208543000000,208543000000
208544000000,208544000000
208544000000,208545000000
208546000000,208546000000
208546000000,208547000000
208548000000,208548000000
208549000000,208549000000
208550000000,208550000000
208551000000,208551000000
208552000000,208552000000
208553000000,208553000000
208554000000,208554000000
208555000000,208555000000
208556000000,208556000000
208557000000,208557000000
208558000000,208558000000
208559000000,208559000000
208560000000,208560000000
208561000000,208561000000
208562000000,208562000000
208563000000,208563000000
208564000000,208564000000
208564000000,208565000000
208566000000,208566000000
208567000000,208567000000
208568000000,208568000000
208569000000,208569000000
208570000000,208570000000
208571000000,208571000000
208572000000,208572000000
208573000000,208573000000
208574000000,208574000000
208575000000,208575000000
208576000000,208576000000
208577000000,208577000000
208578000000,208578000000
208579000000,208579000000
208580000000,208580000000
208581000000,208581000000
208582000000,208582000000
208583000000,208583000000
208584000000,208584000000
208585000000,208585000000
208586000000,208586000000
208587000000,208587000000
208588000000,208588000000
208589000000,208589000000
208590000000,208590000000
208591000000,208591000000
208592000000,208592000000
208593000000,208593000000
208594000000,208594000000
208595000000,208595000000
208596000000,208596000000
208597000000,208597000000
208598000000,208598000000
208599000000,208599000000
208600000000,208600000000
208601000000,208601000000
208602000000,208602000000
208603000000,208603000000
208604000000,208604000000
208605000000,208605000000
208606000000,208606000000
208607000000,208607000000
208608000000,208608000000
208609000000,208609000000
208610000000,208610000000
208611000000,208611000000
208612000000,208612000000
208613000000,208613000000
208614000000,208614000000
208615000000,208615000000
208616000000,208616000000
208617000000,208617000000
208618000000,208618000000
208619000000,208619000000
208620000000,208620000000
208620000000,208621000000
208622000000,208622000000
208623000000,208623000000
208624000000,208624000000
208625000000,208625000000
208626000000,208626000000
208627000000,208627000000
208628000000,208628000000
208629000000,208629000000
208630000000,208630000000
208631000000,208631000000
208632000000,208632000000
208633000000,208633000000
208634000000,208634000000
208635000000,208635000000
208636000000,208636000000
208636000000,208637000000
208638000000,208638000000
208639000000,208639000000
208639000000,208640000000
208641000000,208641000000
208642000000,208642000000
208643000000,208643000000
208644000000,208644000000
208645000000,208645000000
208646000000,208646000000
208647000000,208647000000
208648000000,208648000000
208649000000,208649000000
208650000000,208650000000
208651000000,208651000000
208652000000,208652000000
208653000000,208653000000
208654000000,208654000000
208655000000,208655000000
208656000000,208656000000
208656000000,208657000000
208658000000,208658000000
208659000000,208659000000
208660000000,208660000000
208660000000,208661000000
208662000000,208662000000
208663000000,208663000000
208664000000,208664000000
208665000000,208665000000
208666000000,208666000000
208667000000,208667000000
208668000000,208668000000
208669000000,208669000000
208670000000,208670000000
208671000000,208671000000
208672000000,208672000000
208673000000,208673000000
208674000000,208674000000
208675000000,208675000000
208676000000,208676000000
208677000000,208677000000
208678000000,208678000000
208679000000,208679000000
208680000000,208680000000
208680000000,208681000000
208682000000,208682000000
208683000000,208683000000
208684000000,208684000000
208685000000,208685000000
208686000000,208686000000
208687000000,208687000000
208688000000,208688000000
208688000000,208689000000
208690000000,208690000000
208691000000,208691000000
208692000000,208692000000
208693000000,208693000000
208694000000,208694000000
208695000000,208695000000
208696000000,208696000000
208697000000,208697000000
208698000000,208698000000
208699000000,208699000000
208700000000,208700000000
208701000000,208701000000
208702000000,208702000000
208703000000,208703000000
208704000000,208704000000
208705000000,208705000000
208706000000,208706000000
208707000000,208707000000
208708000000,208708000000
208709000000,208709000000
208710000000,208710000000
208711000000,208711000000
208712000000,208712000000
208713000000,208713000000
208714000000,208714000000
208715000000,208715000000
208716000000,208716000000
208717000000,208717000000
208718000000,208718000000
208719000000,208719000000
208720000000,208720000000
208721000000,208721000000
208722000000,208722000000
208723000000,208723000000
208724000000,208724000000
208725000000,208725000000
208726000000,208726000000
208727000000,208727000000
208728000000,208728000000
208729000000,208729000000
208730000000,208730000000
208731000000,208731000000
208732000000,208732000000
208733000000,208733000000
208734000000,208734000000
208735000000,208735000000
208736000000,208736000000
208737000000,208737000000
208738000000,208738000000
208739000000,208739000000
208740000000,208740000000
208741000000,208741000000
208742000000,208742000000
208743000000,208743000000
208744000000,208744000000
208745000000,208745000000
208746000000,208746000000
208747000000,208747000000
208748000000,208748000000
208748000000,208749000000
208750000000,208750000000
208751000000,208751000000
208752000000,208752000000
208753000000,208753000000
208754000000,208754000000
208755000000,208755000000
208756000000,208756000000
208757000000,208757000000
208758000000,208758000000
208759000000,208759000000
208760000000,208760000000
208761000000,208761000000
208762000000,208762000000
208763000000,208763000000
208764000000,208764000000
208765000000,208765000000
208766000000,208766000000
208767000000,208767000000
208768000000,208768000000
208769000000,208769000000
208770000000,208770000000
208771000000,208771000000
208772000000,208772000000
208773000000,208773000000
208774000000,208774000000
208775000000,208775000000
208776000000,208776000000
208777000000,208777000000
208778000000,208778000000
208779000000,208779000000
208780000000,208780000000
208781000000,208781000000
208782000000,208782000000
208783000000,208783000000
208784000000,208784000000
208785000000,208785000000
208786000000,208786000000
208787000000,208787000000
208788000000,208788000000
208789000000,208789000000
208790000000,208790000000
208791000000,208791000000
208792000000,208792000000
208793000000,208793000000
208794000000,208794000000
208795000000,208795000000
208796000000,208796000000
208797000000,208797000000
208798000000,208798000000
208799000000,208799000000
208800000000,208800000000
208801000000,208801000000
208802000000,208802000000
208803000000,208803000000
208804000000,208804000000
208805000000,208805000000
208806000000,208806000000
208807000000,208807000000
208808000000,208808000000
208809000000,208809000000
208810000000,208810000000
208811000000,208811000000
208812000000,208812000000
208813000000,208813000000
208814000000,208814000000
208815000000,208815000000
208816000000,208816000000
208817000000,208817000000
208818000000,208818000000
208819000000,208819000000
208820000000,208820000000
208821000000,208821000000
208822000000,208822000000
208823000000,208823000000
208824000000,208824000000
208825000000,208825000000
208826000000,208826000000
208827000000,208827000000
208828000000,208828000000
208829000000,208829000000
208830000000,208830000000
208831000000,208831000000
208832000000,208832000000
208833000000,208833000000
208834000000,208834000000
208835000000,208835000000
208836000000,208836000000
208837000000,208837000000
208838000000,208838000000
208839000000,208839000000
208840000000,208840000000
208841000000,208841000000
208842000000,208842000000
208843000000,208843000000
208844000000,208844000000
208845000000,208845000000
208846000000,208846000000
208847000000,208847000000
208848000000,208848000000
208849000000,208849000000
208850000000,208850000000
208851000000,208851000000
208852000000,208852000000
208853000000,208853000000
208854000000,208854000000
208855000000,208855000000
208856000000,208856000000
208857000000,208857000000
208858000000,208858000000
208859000000,208859000000
208860000000,208860000000
208861000000,208861000000
208862000000,208862000000
208863000000,208863000000
208864000000,208864000000
208865000000,208865000000
208866000000,208866000000
208867000000,208867000000
208868000000,208868000000
208869000000,208869000000
208870000000,208870000000
208871000000,208871000000
208872000000,208872000000
208873000000,208873000000
208874000000,208874000000
208875000000,208875000000
208876000000,208876000000
208877000000,208877000000
208878000000,208878000000
208879000000,208879000000
208880000000,208880000000
208881000000,208881000000
208882000000,208882000000
208883000000,208883000000
208884000000,208884000000
208885000000,208885000000
208886000000,208886000000
208887000000,208887000000
208888000000,208888000000
208889000000,208889000000
208890000000,208890000000
208891000000,208891000000
208892000000,208892000000
208892000000,208893000000
208894000000,208894000000
208895000000,208895000000
208896000000,208896000000
208897000000,208897000000
208898000000,208898000000
208899000000,208899000000
208900000000,208900000000
208900000000,208901000000
208902000000,208902000000
208903000000,208903000000
208904000000,208904000000
208905000000,208905000000
208906000000,208906000000
208907000000,208907000000
208908000000,208908000000
208909000000,208909000000
208910000000,208910000000
208911000000,208911000000
208912000000,208912000000
208913000000,208913000000
208914000000,208914000000
208915000000,208915000000
208916000000,208916000000
208917000000,208917000000
208918000000,208918000000
208919000000,208919000000
208920000000,208920000000
208921000000,208921000000
208921000000,208922000000
208923000000,208923000000
208924000000,208924000000
208925000000,208925000000
208926000000,208926000000
208927000000,208927000000
208928000000,208928000000
208929000000,208929000000
208930000000,208930000000
208931000000,208931000000
208932000000,208932000000
208933000000,208933000000
208934000000,208934000000
208935000000,208935000000
208936000000,208936000000
208937000000,208937000000
208938000000,208938000000
208939000000,208939000000
208940000000,208940000000
208941000000,208941000000
208942000000,208942000000
208943000000,208943000000
208944000000,208944000000
208945000000,208945000000
208946000000,208946000000
208947000000,208947000000
208948000000,208948000000
208949000000,208949000000
208950000000,208950000000
208951000000,208951000000
208952000000,208952000000
208953000000,208953000000
208954000000,208954000000
208955000000,208955000000
208956000000,208956000000
208957000000,208957000000
208958000000,208958000000
208959000000,208959000000
208960000000,208960000000
208961000000,208961000000
208962000000,208962000000
208963000000,208963000000
208964000000,208964000000
208965000000,208965000000
208966000000,208966000000
208967000000,208967000000
208968000000,208968000000
208969000000,208969000000
208970000000,208970000000
208971000000,208971000000
208972000000,208972000000
208973000000,208973000000
208974000000,208974000000
208975000000,208975000000
208976000000,208976000000
208977000000,208977000000
208978000000,208978000000
208979000000,208979000000
208980000000,208980000000
208981000000,208981000000
208982000000,208982000000
208983000000,208983000000
208984000000,208984000000
208985000000,208985000000
208986000000,208986000000
208987000000,208987000000
208988000000,208988000000
208989000000,208989000000
208990000000,208990000000
208991000000,208991000000
208992000000,208992000000
208993000000,208993000000
208994000000,208994000000
208995000000,208995000000
208996000000,208996000000
208996000000,208997000000
208998000000,208998000000
208999000000,208999000000
209000000000,209000000000
209001000000,209001000000
209002000000,209002000000
209003000000,209003000000
209004000000,209004000000
209005000000,209005000000
209006000000,209006000000
209007000000,209007000000
209008000000,209008000000
209009000000,209009000000
209010000000,209010000000
209011000000,209011000000
209012000000,209012000000
209013000000,209013000000
209014000000,209014000000
209015000000,209015000000
209016000000,209016000000
209017000000,209017000000
209018000000,209018000000
209019000000,209019000000
209020000000,209020000000
209021000000,209021000000
209022000000,209022000000
209023000000,209023000000
209024000000,209024000000
209025000000,209025000000
209026000000,209026000000
209027000000,209027000000
209028000000,209028000000
209029000000,209029000000
209030000000,209030000000
209031000000,209031000000
209032000000,209032000000
209033000000,209033000000
209034000000,209034000000
209035000000,209035000000
209036000000,209036000000
209037000000,209037000000
209038000000,209038000000
209039000000,209039000000
209040000000,209040000000
209041000000,209041000000
209042000000,209042000000
209043000000,209043000000
209044000000,209044000000
209045000000,209045000000
209046000000,209046000000
209047000000,209047000000
209048000000,209048000000
209049000000,209049000000
209050000000,209050000000
209051000000,209051000000
209052000000,209052000000
209053000000,209053000000
209054000000,209054000000
209055000000,209055000000
209056000000,209056000000
209056000000,209057000000
209058000000,209058000000
209059000000,209059000000
209060000000,209060000000
209061000000,209061000000
209062000000,209062000000
209063000000,209063000000
209064000000,209064000000
209065000000,209065000000
209066000000,209066000000
209067000000,209067000000
209068000000,209068000000
209069000000,209069000000
209070000000,209070000000
209071000000,209071000000
209072000000,209072000000
209073000000,209073000000
209074000000,209074000000
209075000000,209075000000
209076000000,209076000000
209077000000,209077000000
209078000000,209078000000
209079000000,209079000000
209079000000,209080000000
209081000000,209081000000
209082000000,209082000000
209083000000,209083000000
209084000000,209084000000
209085000000,209085000000
209086000000,209086000000
209087000000,209087000000
209088000000,209088000000
209088000000,209089000000
209090000000,209090000000
209091000000,209091000000
209092000000,209092000000
209093000000,209093000000
209094000000,209094000000
209095000000,209095000000
209096000000,209096000000
209097000000,209097000000
209098000000,209098000000
209099000000,209099000000
209100000000,209100000000
209101000000,209101000000
209102000000,209102000000
209103000000,209103000000
209104000000,209104000000
209105000000,209105000000
209106000000,209106000000
209107000000,209107000000
209108000000,209108000000
209109000000,209109000000
209110000000,209110000000
209111000000,209111000000
209112000000,209112000000
209113000000,209113000000
209114000000,209114000000
209115000000,209115000000
209116000000,209116000000
209117000000,209117000000
209118000000,209118000000
209119000000,209119000000
209120000000,209120000000
209120000000,209121000000
209122000000,209122000000
209123000000,209123000000
209124000000,209124000000
209125000000,209125000000
209126000000,209126000000
209127000000,209127000000
209128000000,209128000000
209129000000,209129000000
209130000000,209130000000
209131000000,209131000000
209132000000,209132000000
209133000000,209133000000
209134000000,209134000000
209135000000,209135000000
209136000000,209136000000
209137000000,209137000000
209138000000,209138000000
209139000000,209139000000
209140000000,209140000000
209141000000,209141000000
209142000000,209142000000
209143000000,209143000000
209144000000,209144000000
209145000000,209145000000
209146000000,209146000000
209147000000,209147000000
209148000000,209148000000
209149000000,209149000000
209150000000,209150000000
209151000000,209151000000
209152000000,209152000000
209153000000,209153000000
209154000000,209154000000
209155000000,209155000000
209156000000,209156000000
209157000000,209157000000
209158000000,209158000000
209159000000,209159000000
209160000000,209160000000
209161000000,209161000000
209162000000,209162000000
209163000000,209163000000
209164000000,209164000000
209165000000,209165000000
209166000000,209166000000
209167000000,209167000000
209168000000,209168000000
209169000000,209169000000
209170000000,209170000000
209171000000,209171000000
209172000000,209172000000
209173000000,209173000000
209174000000,209174000000
209175000000,209175000000
209176000000,209176000000
209177000000,209177000000
209178000000,209178000000
209179000000,209179000000
209180000000,209180000000
209181000000,209181000000
209182000000,209182000000
209183000000,209183000000
209184000000,209184000000
209185000000,209185000000
209186000000,209186000000
209187000000,209187000000
209188000000,209188000000
209189000000,209189000000
209190000000,209190000000
209191000000,209191000000
209192000000,209192000000
209193000000,209193000000
209194000000,209194000000
209195000000,209195000000
209196000000,209196000000
209197000000,209197000000
209198000000,209198000000
209199000000,209199000000
209200000000,209200000000
209201000000,209201000000
209202000000,209202000000
209203000000,209203000000
209204000000,209204000000
209205000000,209205000000
209206000000,209206000000
209207000000,209207000000
209208000000,209208000000
209209000000,209209000000
209210000000,209210000000
209211000000,209211000000
209212000000,209212000000
209213000000,209213000000
209214000000,209214000000
209215000000,209215000000
209216000000,209216000000
209217000000,209217000000
209218000000,209218000000
209219000000,209219000000
209220000000,209220000000
209221000000,209221000000
209222000000,209222000000
209223000000,209223000000
209224000000,209224000000
209225000000,209225000000
209226000000,209226000000
209227000000,209227000000
209228000000,209228000000
209229000000,209229000000
209229000000,209230000000
209231000000,209231000000
209232000000,209232000000
209233000000,209233000000
209234000000,209234000000
209235000000,209235000000
209236000000,209236000000
209236000000,209237000000
209238000000,209238000000
209239000000,209239000000
209240000000,209240000000
209241000000,209241000000
209242000000,209242000000
209243000000,209243000000
209244000000,209244000000
209245000000,209245000000
209246000000,209246000000
209247000000,209247000000
209248000000,209248000000
209249000000,209249000000
209250000000,209250000000
209251000000,209251000000
209252000000,209252000000
209253000000,209253000000
209254000000,209254000000
209255000000,209255000000
209256000000,209256000000
209257000000,209257000000
209258000000,209258000000
209259000000,209259000000
209260000000,209260000000
209261000000,209261000000
209262000000,209262000000
209263000000,209263000000
